Video Information,,,,,,,,,,Dolphin Information,,,,,,,,,,,,,,,,,,Vessel and Swimmer Information,,,,,,,,NOTES
Posted_Date,Interaction_Date,Encounter_No,Platform,Search_Term,Hashtags,Video_Length,Time_Point,Video_Quality,Video_Location,Dolphin_Presence,General_Location,BSS,DSS,Total_Min,Total_Max,Total_Best,Calves_Min,Calves_Max,Calves_Best,YoY_Min,YoY_Max,YoY_Best,Sex,Subgroups,Group_Cohesion,PDGBehav,HIBehav,Vessels_10m,Vessels_50m,PDVBehav,Vessel_Names,Swimmers_10,Swimmers_50,PDSBehav,IRC,
01/09/2023,NA,0026,FB,Icacos_Dolphins,#puertorico#swimming#dolphins#animals#nature#hawaii#happiness#fun#enjoy#familytime#excited#feet#feelinggood#dolphin#photooftheday#photography#photographer#ocean#wild#wildlife#wildlifephotography#smart#caribbean#commonwealth,1:20,1:00,2,BO,Y,Icacos,1,1,3,3,3,0,0,0,0,0,0,UNK,1,2,ML,NA,2,2,NP,NA,2,3,NP,D2,
01/09/2023,NA,0026,FB,Icacos_Dolphins,#puertorico#swimming#dolphins#animals#nature#hawaii#happiness#fun#enjoy#familytime#excited#feet#feelinggood#dolphin#photooftheday#photography#photographer#ocean#wild#wildlife#wildlifephotography#smart#caribbean#commonwealth,1:20,1:05,2,BO,Y,Icacos,1,1,1,3,3,0,0,0,0,0,0,UNK,1,NA,HI,RC,2,2,NP,NA,2,3,TCH,"D1,D2,H1",Attempt to touch
01/09/2023,NA,0026,FB,Icacos_Dolphins,#puertorico#swimming#dolphins#animals#nature#hawaii#happiness#fun#enjoy#familytime#excited#feet#feelinggood#dolphin#photooftheday#photography#photographer#ocean#wild#wildlife#wildlifephotography#smart#caribbean#commonwealth,1:20,1:10,2,BO,Y,Icacos,1,1,1,3,3,0,0,0,0,0,0,UNK,1,NA,HI,RC,2,2,NP,NA,2,3,NP,D2,
01/09/2023,NA,0026,FB,Icacos_Dolphins,#puertorico#swimming#dolphins#animals#nature#hawaii#happiness#fun#enjoy#familytime#excited#feet#feelinggood#dolphin#photooftheday#photography#photographer#ocean#wild#wildlife#wildlifephotography#smart#caribbean#commonwealth,1:20,1:15,2,BO,Y,Icacos,1,1,3,3,3,0,0,0,0,0,0,UNK,1,1,ML,NA,2,2,NP,NA,2,3,NA,D2,
01/09/2023,NA,0026,FB,Icacos_Dolphins,#puertorico#swimming#dolphins#animals#nature#hawaii#happiness#fun#enjoy#familytime#excited#feet#feelinggood#dolphin#photooftheday#photography#photographer#ocean#wild#wildlife#wildlifephotography#smart#caribbean#commonwealth,1:20,1:20,2,BO,Y,Icacos,1,1,1,3,3,0,0,0,0,0,0,UNK,1,NA,ML,NA,2,2,NP,NA,2,3,NA,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:05,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,2,2,OTH,"D1,D2",Swimmers using motorized wave boards
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:10,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,1,1,OTH,"D1,D2",Using motorized wave boards
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:15,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RT,1,1,NP,NA,2,0,OTH,"D1,D2",
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:20,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RT,1,1,NP,NA,2,0,OTH,"D1,D2",
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:25,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,1,1,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:30,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,2,0,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:35,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,2,0,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:40,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,1,1,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:45,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,1,1,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:50,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,1,1,NP,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,0:55,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,2,0,OTH,D2,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:00,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,2,0,CHA,"D1,D2",
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:05,3,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,2,0,CHA,D1.D2,"Dolphin not seen in video, but assumed that swimmers are chasing it"
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:10,3,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,2,0,OTH,NA,Swimmer rides wave board towards dolphin
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:15,3,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,2,0,OTH,NA,Swimmer rides wave board towards dolphin
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:20,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,1,1,OTH,"D1,D2,H1",Swimmer falls off board near dolphin
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:25,3,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,2,0,NP,NA,
08/09/2024,NA,0027,FB,Icacos_Dolphins,NA,1:30,1:30,3,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,2,0,NP,NA,
04/23/2023,NA,0028,IG,Icacos_Dolphins,#cayosicacos#caribbean#dolphinswimming#dolphins,0:20,0:05,4,WA,Y,Icacos,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,HI,RC,NA,NA,NA,NA,2,2,NP,"D1,H1",Good video for photo ID
04/23/2023,NA,0028,IG,Icacos_Dolphins,#cayosicacos#caribbean#dolphinswimming#dolphins,0:20,0:10,4,WA,Y,Icacos,1,1,1,2,2,0,0,0,0,0,0,UNK,1,2,HI,RC,NA,NA,NA,NA,2,2,TCH,"D1,D2",Attempt to touch
04/23/2023,NA,0028,IG,Icacos_Dolphins,#cayosicacos#caribbean#dolphinswimming#dolphins,0:20,0:15,4,WA,Y,Icacos,1,1,1,2,2,0,0,0,0,0,0,UNK,1,2,HI,RC,NA,NA,NA,NA,2,2,TCH,"D1,D2",Attempt to touch
04/23/2023,NA,0028,IG,Icacos_Dolphins,#cayosicacos#caribbean#dolphinswimming#dolphins,0:20,0:20,4,WA,Y,Icacos,1,1,2,2,2,0,0,0,0,0,0,UNK,1,2,TRV,NA,NA,NA,NA,NA,2,2,TCH,"D1,D2",Attempt to touch
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:05,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,1,NP,NA,4,4,TCH,"D1,D2,H1",
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:10,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RT,2,3,NP,NA,4,4,TCH,"D1,D2,H1",
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:15,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RT,2,3,NP,NA,7,7,TCH,"D1,D2,H1",
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:20,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RT,2,3,NP,NA,7,7,NP,"D1,D2,H1",
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:25,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,2,3,NP,NA,4,3,NP,D2,
03/28/2023,NA,0029,IG,Icacos_Dolphins,#dolphin#dolphins#pinkdolphin#dolphins#dolphinwatching#dolphinshow#dolphinreef#dolphinlove#dolphinpose#dolphinproject#dolphindiscovery#dolphinswim#dolphincruise#dolphine#dolphinsnation#dolphintour#dolphines#dolphincove#dolphingame#dolphinlover#dolphinswimming#swimmingwithdolphins#dolphinspotting#dolphintale#dolphinencounter#dolphinsfan#dolphinarium#dolphinisland#dolphinkisses#bottlenosedolphin,0:30,0:30,3,BO,Y,Icacos_SouthBeach,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,RML,NA,2,3,NP,NA,0,7,NA,D2,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:05,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,0,1,NP,NA,0,2,CHA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:10,2,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,0,1,NP,NA,0,4,CHA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:15,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,AGR,0,1,NP,NA,6,0,CHA,"D1,H1",Dolphin charges through swimmers
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:20,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,AGR,1,0,NP,NA,2,4,NP,NA,rapid travel
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:25,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:30,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:35,2,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:40,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:45,2,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:50,2,BO,N,Icacos_WestBeach,1,1,0,1,1,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,0,NP,NA,0,6,NA,NA,
11/23/2017,11/22/2017,0030,IG,fajardo_dolphins,#puertorico#icacos#icacosisland#fajardo#prgram#caribbean#dolphins#isladelencanto#pr#beach#praia#videooftheday#beachlover,0:55,0:55,2,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,0,NP,NA,0,6,NA,NA,
12/20/2020,NA,0031,IG,fajardo_dolphins,#wilddolphins#sealife#naturelover#caribbeanlife#bestvacation#notfake#clearwaterbeach#saltlife#islaverdebeach#coralbeachpr#fajardo#puertoricovacation,0:05,0:05,2,BO,Y,Offshore,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,AGR,1,1,NP,NA,1,1,NP,"D1,H1",Dolphin jumps directly next to swimmer
01/04/2019,NA,0032,IG,culebravip,#culebravip#puertoricogram#dolphin#puertorico,0:20,0:05,2,BO,Y,Icacos_SouthBeach,1,1,4,4,4,0,0,0,0,0,0,UNK,1,0,TRV,NA,1,1,NP,NA,1,1,CHA,NA,
01/04/2019,NA,0032,IG,culebravip,#culebravip#puertoricogram#dolphin#puertorico,0:20,0:10,2,BO,Y,Icacos_SouthBeach,1,1,4,4,4,0,0,0,0,0,0,UNK,1,1,ML,NA,1,1,NP,NA,1,1,NP,NA,
01/04/2019,NA,0032,IG,culebravip,#culebravip#puertoricogram#dolphin#puertorico,0:20,0:15,2,BO,Y,Icacos_SouthBeach,1,1,4,4,4,0,0,0,0,0,0,UNK,1,0,HI,RC,1,1,NP,NA,1,1,CHA,"D1,H1",
01/04/2019,NA,0032,IG,culebravip,#culebravip#puertoricogram#dolphin#puertorico,0:20,0:20,2,BO,Y,Icacos_SouthBeach,1,1,4,4,4,0,0,0,0,0,0,UNK,1,1,HI,RC,1,1,NP,NA,1,1,CHA,"D1,H1",
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:05,2,BO,Y,Offshore,2,3,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:10,2,BO,Y,Offshore,2,3,4,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:15,2,BO,Y,Offshore,2,3,4,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:20,2,BO,Y,Offshore,2,3,2,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:25,2,BO,Y,Offshore,2,3,3,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:30,2,BO,Y,Offshore,2,3,5,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:35,2,BO,Y,Offshore,2,3,3,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:40,2,BO,Y,Offshore,2,3,2,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
09/18/2018,NA,0033,IG,fajardo_dolphins,#dolphins#sea#fishing#visteteyvamos#coqui100x35#videooftheday#puertorico#marinapuertodelray#fajardo#caribe#relax,0:45,0:45,2,BO,Y,Offshore,2,3,2,6,5,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:05,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,TRV,NA,1,1,NP,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:10,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,TRV,NA,1,1,NP,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:15,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,ML,NA,1,1,NP,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:20,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,ML,NA,1,1,NP,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:25,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,ML,NA,1,1,NP,NA,0,0,NA,D2,
11/05/2016,NA,0034,IG,fajardo_dolphins,#palominos#fajardo#puertorico#boatlifepr,0:30,0:30,3,BO,Y,Palominos,1,2,2,2,2,0,0,0,1,1,1,UNK,1,0,TRV,NA,1,1,NP,NA,0,0,NA,D2,
10/09/2019,NA,0035,IG,fajardo_dolphins,#fallbreak#vacation#vacationmode#puertorico#puertoricobeach#dolphins#ocean#vrbo#airbnbhost,0:05,0:05,2,BO,Y,Offshore,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,FV,1,1,IWR,NA,0,0,NA,D2,
12/15/2015,NA,0036,IG,fajardo_dolphins,#icacos#pr#whateverpr#backpackingpr#islandelencanto#fajardo#dolphins#sea,0:10,0:03,2,BO,Y,Offshore,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,0,0,NA,D2,
12/15/2015,NA,0036,IG,fajardo_dolphins,#icacos#pr#whateverpr#backpackingpr#islandelencanto#fajardo#dolphins#sea,0:10,0:06,2,BO,Y,Offshore,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,NA,0,0,NA,D2,
12/15/2015,NA,0036,IG,fajardo_dolphins,#icacos#pr#whateverpr#backpackingpr#islandelencanto#fajardo#dolphins#sea,0:10,0:07,2,BO,Y,Offshore,1,1,2,2,2,0,0,0,0,0,0,UNK,1,0,TRV,NA,1,1,NP,NA,0,0,NA,D2,
12/15/2015,NA,0036,IG,fajardo_dolphins,#icacos#pr#whateverpr#backpackingpr#islandelencanto#fajardo#dolphins#sea,0:10,0:10,2,WA,Y,Offshore,NA,NA,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,NA,NA,NA,NA,1,1,NP,NA,
9/23/2019,NA,0037,IG,fajardo_dolphins,#caribbeanyachtcharter#vacation#boatrental#puertorico#fajardo#dolphins,0:10,0:05,3,BO,Y,Offshore,2,2,4,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,IWR,NA,0,0,NA,D2,
9/23/2019,NA,0037,IG,fajardo_dolphins,#caribbeanyachtcharter#vacation#boatrental#puertorico#fajardo#dolphins,0:10,0:10,3,BO,Y,Offshore,2,2,1,5,4,0,0,0,0,0,0,UNK,1,2,HI,FV,1,1,IWR,NA,0,0,NA,D2,
01/17/2020,NA,0038,IG,fajardo_dolphins,#mediomundobeach#icacosisland#fajardo#ceiba#culebra#vieques#caribbeanlife#enjoyfajardo#shorttermrental#puertorico#seepuertorico#airbnb#airbnbhost#mustseepuertorico#eastcoast#airbnbpr#marinapuertodelrey#ceibaferry#ilivewhereyouvacation#whateverpr#100x35pr#discoverpuertorico#kasa_playera#boricuasplayeros#enjoyceiba#bikini#ig_caribbean#prdise#dolphins,0:15,0:05,3,BO,Y,Icacos_SouthBeach,1,2,3,4,3,0,0,0,0,0,0,UNK,1,2,HI,AGR,1,1,MC,NA,0,0,NA,D2,Tail slap within 6ft of boat
01/17/2020,NA,0038,IG,fajardo_dolphins,#mediomundobeach#icacosisland#fajardo#ceiba#culebra#vieques#caribbeanlife#enjoyfajardo#shorttermrental#puertorico#seepuertorico#airbnb#airbnbhost#mustseepuertorico#eastcoast#airbnbpr#marinapuertodelrey#ceibaferry#ilivewhereyouvacation#whateverpr#100x35pr#discoverpuertorico#kasa_playera#boricuasplayeros#enjoyceiba#bikini#ig_caribbean#prdise#dolphins,0:15,0:10,3,BO,Y,Icacos_SouthBeach,1,2,2,4,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,1,1,MC,NA,0,0,NA,D2,
01/17/2020,NA,0038,IG,fajardo_dolphins,#mediomundobeach#icacosisland#fajardo#ceiba#culebra#vieques#caribbeanlife#enjoyfajardo#shorttermrental#puertorico#seepuertorico#airbnb#airbnbhost#mustseepuertorico#eastcoast#airbnbpr#marinapuertodelrey#ceibaferry#ilivewhereyouvacation#whateverpr#100x35pr#discoverpuertorico#kasa_playera#boricuasplayeros#enjoyceiba#bikini#ig_caribbean#prdise#dolphins,0:15,0:15,3,BO,Y,Icacos_SouthBeach,1,2,2,4,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,1,2,MC,NA,0,0,NA,NA,
11/05/2016,NA,0039,IG,fajardo_dolphins,#dolphins#palominos#fajardo#puertorico#boatlifepr#palominosisland,0:15,0:05,1,BO,Y,Palominos,2,3,2,2,2,0,0,0,1,1,1,UNK,1,0,TRV,NA,1,1,MC,NA,0,0,NA,D2,
11/05/2016,NA,0039,IG,fajardo_dolphins,#dolphins#palominos#fajardo#puertorico#boatlifepr#palominosisland,0:15,0:10,2,BO,Y,Palominos,2,3,2,2,2,0,0,0,1,1,1,UNK,1,0,HI,FV,1,1,MC,NA,0,0,NA,D2,
11/05/2016,NA,0039,IG,fajardo_dolphins,#dolphins#palominos#fajardo#puertorico#boatlifepr#palominosisland,0:15,0:15,2,BO,Y,Palominos,2,3,2,2,2,0,0,0,1,1,1,UNK,1,0,TRV,NA,1,1,MC,NA,0,0,NA,NA,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:05,1,JS,N,Offshore,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NP,NA,0,0,NA,NA,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:10,2,JS,Y,Offshore,2,2,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,D2,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:15,2,JS,Y,Offshore,2,2,2,2,2,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
